0.184132
0.184132
0.184883
0.184883
0.185585
0.185585
0.186337
0.186337
0.187039
0.187039
0.187790
0.187790
0.188492
0.189244
0.189244
0.189945
0.190697
0.191399
0.192100
0.192852
0.193554
0.195057
0.195759
0.197212
0.197964
0.199418
0.200871
0.202374
0.203828
0.206033
0.207486
0.209742
0.211947
0.213400
0.216357
0.218562
0.220768
0.223725
0.226681
0.229638
0.232595
0.235552
0.239261
0.242218
0.245876
0.249585
0.253244
0.256902
0.261363
0.265021
0.269432
0.273892
0.278302
0.283465
0.287875
0.293087
0.297497
0.302660
0.307822
0.312232
0.317394
0.322606
0.327768
0.332931
0.407606
0.412016
0.416476
0.420887
0.425297
0.430459
0.434920
0.478522
0.482982
0.487393
0.491803
0.524329
0.528790
0.533200
0.557607
0.562018
0.583468
0.587878
0.603415
0.608577
0.623361
0.635189
0.646265
0.657341
0.666964
0.676536
0.689867
0.697986
0.708311
0.715728
0.725351
0.736427
0.737429
0.746300
0.755922
0.764793
0.772912
0.781783
0.789902
0.798021
0.806140
0.814259
0.822378
0.831249
0.839368
0.847487
0.854904
0.863023
0.871142
0.879261
0.886629
0.894748
0.902165
0.910284
0.917651
0.925019
0.931684
0.939052
0.945717
0.952383
0.959048
0.964211
0.970124
0.974535
0.979697
0.983406
0.986363
0.989319
0.991525
0.993730
0.995183
0.995935
0.997388
0.997388
0.998090
0.998090
0.998842
0.998842
0.999543
0.999543
