0.010000
0.010895
0.012052
0.022044
0.024384
0.032946
0.036368
0.044507
0.049130
0.060126
0.066371
0.073418
0.081225
0.089662
0.099182
0.109484
0.121126
0.133708
0.147926
0.163632
0.180629
0.199836
0.220594
0.244015
0.269361
0.298005
0.329645
0.363886
0.402581
0.444397
0.491581
0.542722
0.600345
0.662704
0.733175
0.811019
0.895261
0.990461
1.093342
1.209426
1.335051
1.477018
1.630437
1.803547
1.991180
2.202592
2.436812
2.689927
2.975526
3.284598
3.633877
4.011333
4.437231
4.898132
5.418992
5.981870
6.616988
7.320628
8.081031
8.940355
9.869002
10.916831
12.050777
13.332238
14.717075
16.279642
17.970631
19.881599
21.992504
24.276895
26.858461
29.648286
32.801038
36.208125
40.052479
44.212783
48.914301
53.995095
59.727959
66.079336
72.943085
80.687728
89.068870
98.540314
108.775827
120.342878
132.843053
146.947503
162.211136
179.460414
198.514405
219.134361
242.436765
267.618995
296.033116
326.782470
328.000615
362.879685
400.572481
443.102778
489.201257
541.141606
598.685755
660.872042
731.039328
806.973357
892.785637
985.520471
1090.156910
1203.392961
1331.359879
1469.650004
1625.688308
1798.561450
1985.380424
2196.502661
2424.656320
2682.091260
2960.683653
3275.518104
3615.750534
3999.648455
4415.097271
4884.591782
5403.207381
5964.445733
6598.695527
7284.110825
8058.691733
8895.758783
9840.255166
10862.375584
12017.463548
13265.733502
14674.206643
16234.638737
17920.952298
19823.687640
21882.800493
24209.783138
26724.485576
48670.306114
53837.816747
10792117.761563
